<div>梅</div>,うめ,[0],[名」梅树;梅子,,,<div>△梅と桜/互相娩美</div><div>△梅にうぐいす/相得益彰；珠联璧合</div>,[sound:梅.mp3],,
<div>埋める</div>,うめる,[0],<div>[他動2]填；埋人，掩埋;弥补(不足等）</div>,<div>△海を埋めて陸地を作る。/填海造陆。</div><div>△赤字を埋める。/弥补赤字。&nbsp;</div>,,,[sound:J06756.mp3],,
<div>裏口</div>,うらぐち,[0],[名]后门；幕后交易,△裏口入学/走后门入学,<div>表口（おもてぐち）[0]③[名]正门.前门&nbsp;</div>,,[sound:裏口.mp3],,
<div>恨み</div>,うらみ,③,[名]恨，仇恨,,,恨みを買う。/招人怨恨；得罪（人）。,[sound:恨み.mp3],,
<div>恨む</div>,うらむ,②,[他動1]恨,抱怨,△人に恨まれる。/招人恨。,好む（このむ）②[他動1]爱好，喜欢,,[sound:恨む.mp3],,
<div>売り切れる</div>,うりきれる,④,<div>[自動2]全部售完</div>,△あっという問に売り切れた。/ー会儿工夫全部售完了。,,,[sound:売り切れる.mp3],,
<div>売り手</div>,うりて,[0],[名]卖主,卖方,△売り手市場/卖方市场,買い手（かいて）[0] [名]买主，买方,,[sound:売り手.mp3],,
<div>売り物</div>,うりもの,[0],[名]商品；幌子,△売り物に出す。/作为商品出售。&nbsp;,,,[sound:売り物.mp3],,
<div>得る</div>,うる,①,<div>[他動2]得到，获得；（接在动词连用形后）可能</div>,<div>△利益を得る。/获取利益。</div><div>△それはあり得ることだ。/那是有可能的事。</div>,,,[sound:得る.mp3],,
<div>潤い</div>,うるおい,[0],[名]湿润；收益;温情,<div>△潤いのある肌/水润的皮肤</div><div>△潤いのある文章/饱含溫情的文章</div>,△潤う（うるおう）③[自動1]湿润；获益；获得温暖,,[sound:潤い.mp3],,
<div>うろうろ</div>,うろうろ,①,[副•自動3]彷徨,徘徊;惊慌失措,△うろうろと歩き回る。/来回徘相。,,,[sound:baidu-f118d755-aee15d5b-565f841b-0435fc4b-c666990a.mp3],,
<div>上着</div>,うわぎ,[0],[名]外套,上衣,△上着を着る。/穿着外套。,下着（したぎ）[0][名]内衣,,[sound:上着.mp3],,
<div>運行</div>,うんこう,[0],[名•自動3]运行,行驶,△列車がダイヤ通りに運行する。/列车正点运行。,,,[sound:運行.mp3],,
<div>栄養</div>,えいよう,③,[名]营养,△栄養をとる。/摄取营养。,,,[sound:栄養.mp3],,
<div>描く</div>,えがく,②,[他動1]画,描绘;描写;想象,<div>△山水を描く。/画山水，</div><div>△心の動きを描く。/描写心理活动。</div>,,,[sound:描く.mp3],,
<div>駅員</div>,えきいん,②[0],<div>&nbsp;[名]站务员，车站工作人员</div>,,車掌（しゃしょう）[0][名]乘务员，售票员,,[sound:駅員.mp3],,
<div>&nbsp;液体</div>,えきたい,[0],[名]液体,,<div>△固体（こたい）[0][名]固体</div><div>△気体（きたい）[0] [名]气体&nbsp;</div>,,[sound:液体.mp3],,
<div>餌</div>,えさ,②[0]&nbsp;,[名]饵食;诱饵,△景品を餌に客を釣る。/以赠品为诱饵招揽顾客。,,,[sound:baidu-297b398e-18620810-8769724a-f602a799-c8a30df6.mp3],,
<div>閲覧室</div>,えつらんしつ,③,[名]阅览室,,閲覧（えつらん）[0] [名•他動3]阅览，翻阅&nbsp;,,[sound:閲覧室.mp3],,
<div>energy</div>,<div><div><div>エネルギー</div></div></div>,③②,<div>[名]能源，能量;精力</div>,△エネルギー危機/能源危机,,,[sound:エネルギー.mp3],,
<div>apron</div>,エプロン,①,[名](西式）围裙,△エブロンをかける。/系围被。&nbsp;,,,[sound:エプロン.mp3],,
<div>絵本</div>,えほん,②,[名]绘本，图画书,<div>△子どもに人気の絵本/受孩子们欢迎的图画书&nbsp;</div>,,,[sound:絵本.mp3],,
<div>&nbsp;得る</div>,える,①,[他動2]得到，受到;领会,<div>△信頼を得る。/受到信任。</div><div>△要領を得る。/领会要领；得要领。</div>,,,[sound:baidu-eaf8f0e9-2f0c74d5-818ef89b-7e643642-ef6f34b6.mp3],,
<div>応対</div>,おうたい,[0],[名•自動3]接待,应酬,△応対のうまい人/善于应酬的人,,,[sound:応対.mp3],,
<div>宴会</div>,えんかい,[0],[名]宴会,<div>△宴会に出席する。/出席宴会。</div>,,,[sound:宴会.mp3],,
<div>沿岸</div>,えんがん<br>玄関是げんかん,[0],[名]沿岸，沿海,△沿岸漁業/近海渔业,,,[sound:沿岸.mp3],,
<div>円形</div>,えんけい,[0]&nbsp;,[名]圆形,△円形劇場/圓形剧场,<div>△四角形（しかくけい）③[名]四方形</div><div>△三角形（さんかくけい/さんかっけい）③[名]三角形</div>,,[sound:円形.mp3],,
<div>援助</div>,えんじょ,①,[名•他動3]援助,支援,△海外援助計画/海外援助计划,,,[sound:援助.mp3],,
<div>演奏</div>,えんそう,[0],[名•他動3]演奏,弹奏,△演奏会を開催する。/举行音乐演奏会。,,,[sound:演奏.mp3],,
<div><div>追う</div></div>,おう,[0]&nbsp;,[他動1]赶走;追逐，追求,<div>△牛は尻尾を振って、蝇を追う。/牛甩着尾巴赶苍蚬。</div><div>△理想を追う。/追求理想。</div>,,,[sound:追う.mp3],,
<div>王子</div>,おうじ,①,[名]王子,,王女/皇女(おうじょ）①[名]公主,,[sound:王子.mp3],,
<div>横断</div>,おうだん,[0],[名•他動3]横切;横渡,△道路を横断する。/橫穿马路。&nbsp;,,,[sound:横断.mp3],,
<div>往復</div>,おうふく,[0],[名•自動3]往返,来回,<div>△往復の切符を買う。/买往返车票。</div>,片道（かたみち）[0][名]单程,,[sound:往復.mp3],,
<div>欧米</div>,おうべい,[0],[名]欧美,,<div>ヨーロッパ（Europe)③[名]欧洲</div>,,[sound:欧米.mp3],,
<div>応募</div>,おうぼ,①[0],<div>[名•自動3]应募，报名参加</div>,△スピーチコンテストに応募する。/报名参加演讲比赛。&nbsp;,,,[sound:応募.mp3],,
<div>応用</div>,おうよう,[0],&nbsp;[名•他動3]应用,运用,△理論を実践に応用する./理论运用于实残。&nbsp;,,,[sound:応用.mp3],,
<div>大いに</div>,おおいに,①,[副]很，非常;大量地,<div>△わたしは食べ物に大いに興味がある。/我对美食很感兴趣。</div><div>△久しぶりに会ったので、今日は大いに飲もう。/好久不见了，今天就多喝些吧。</div>,かなり①[副]很.非常&nbsp;,,[sound:大いに.mp3],,
<div>覆う</div>,おおう,[0]②,<div>[他動1]蒙上,盖上;掩盗，掩饰</div>,△手で顔を覆う。/用手蒙住脸.,被る（かぶる）②[他動1]蒙，盖;蒙受，进受,,[sound:覆う.mp3],,
<div>大売出し</div>,おおうりだし,③,<div>[名]大甩卖.大减价</div>,△歳末大売出し/年末大甩卖,<div>大安売り（おおやすうり）④③[名]大甩卖.大减价</div>,,[sound:大売り出し.mp3],,
<div>大型</div>,おおがた,[0],<div>[名•ナ形](形状）大的，大型</div>,△大型トラック/大型卡车,△小型（こがた）[0] [名•ナ形]小型,,[sound:大型.mp3],,
<div>order</div>,オーダー&nbsp;,①,<div>[名•他動3]顺序；订货，定做</div>,△お客にオーダーを間く。/听客人点餐。,<div>注文（ちゅうもん）[0][名•他動3]定做，订购</div>,,[sound:オーダー.mp3],,
<div>automation</div>,オートメーション,④,<div>[名]自动，自动化</div>,<div>△最新のオートメーション工場に案内する。/带人参观最新的自动化工厂。</div>,,,[sound:オートメーション.mp3],,
大昔,おおむかし,③,[名]很久以前&nbsp;,,,,[sound:大昔.mp3],,
<div>大家</div>,おおや,①,[名]房东,△大家さんに家赁を払う。/向房东交房租。,,,[sound:大家.mp3],,
<div>大喜び</div>,おおよろこび,③,[名]欢天喜地,<div>△男の子が生まれて大喜びだ。/生了儿子非常高兴。</div>,,,[sound:大喜び.mp3],,
<div>丘/岡</div>,おか,[0],[名]山冈，小山,△丘を越える。/越过山岗。,,,[sound:丘.mp3],,
<div>&nbsp;犯す</div>,おかす不是菜肴「おかず」,②[0],[他動1]违反，冒犯,△法律を犯す。/犯法。,,,[sound:犯す.mp3],,
<div>おかず</div>,おかず,[0],[名]菜,菜肴,△おかず食い/光吃菜,,,[sound:baidu-0bd3e8aa-3569549b-dbbfc086-350f19bf-ea3b3891.mp3],,
<div>お代わり</div>,おかわり,②,<div>[名• 自動3]再来一份，再来一碗</div>,△ご飯のお代わりをする。/再来一碗饭。,,,[sound:お代わり.mp3],,
<div>置き忘れる</div>,おきわすれる,⑤[0],<div>[他動2](放在某处)忘记拿</div>,<div>△傘を置き忘れた。/忘记把雨伞带回来了。&nbsp;</div>,,,[sound:置き忘れる.mp3],,
<div>遅れる</div>,おくれる,[0],[自他動2]迟到;进展慢,△試験に遅れた。/考试迟到了。&nbsp;,,,[sound:遅れる.mp3],,
<div>奢る</div>,おごる,[0],<div>[自他動1](自）奢侈；（他)请客，做东</div>,△晚ご飯をおごる。/请客吃晚饭。,<div>ご馳走（ごちそう）[0][名•他動3]酒席，好饭菜;款待&nbsp;</div>,,[sound:奢る.mp3],,
<div>押さえる</div>,おさえる,③②,<div>[他動2]摁；捂，堵;捉住，抓住</div>,<div>△両手でポスターを押さえる。/两只手摁住海报。</div><div>△証拠を押さえる。/抓住证据。</div>,,,[sound:押さえる.mp3],,
<div>お礼</div>,おさつ,[0],[名]纸币，钞票,△千円のお礼/一千日元的钞票,コイン(coin)①[名]硬币，货币,,[sound:baidu-10bb0edd-c62f7d9c-54040685-e87de2cc-12a3bae6.mp3],,
<div>幼い</div>,おさない,③,[イ形]幼小,幼年;幼稚,△考え方が幼い。/想法幼稚。,,,[sound:baidu-fc0609de-5f37d1dd-0db397c7-7f449994-ee7b2d38.mp3],,
<div>惜しい</div>,おしい,②,[イ形]可惜;珍惜,△惜しいことに成功できなかった。/可惜没能成功。<div>△時間が惜しい。/珍惜时间。</div>,<div>残念（ざんねん）③[ナ形]遗憾.可惜；抱歉;懊悔</div>,,[sound:惜しい.mp3],,
<div>おしぼり</div>,おしぼり,②,[名]手巾，湿巾,△食事の前におしぼりで手を拭く。/吃饭之前用手巾擦手。,,,,,
<div>おしゃべり</div>,おしやべり,②,<div>[ナ形·自動3]喋喋不休（的人）；聊天</div>,<div>△おしゃべりな人/喋喋不休的人</div><div>△電話でおしゃべりする。/用电话聊天。</div>,しゃべる②[他動1]说，讲;喋喋不休,,[sound:お喋り.mp3],,
<div>お洒落</div>,おしゃれ,②,<div>[名•ナ形•自動3]好修饰.好打扮(的人）</div>,△お洒落な人/好打扮的人,,,[sound:お洒落.mp3],,
<div>お住まい</div>,おすまい,②,<div>[名]住所，居住的地方</div>,△お住まいはどちらですか。/您住在哪里？,,,[sound:baidu-5f599d01-438387a7-964c59d5-fe8f9fbe-f7e3a129.mp3],,
<div>汚染</div>,おせん,[0],[名• 自他動3]污染,<div>△放射能汚染/核污染</div><div>△この地域の空気は汚染されている。/这个地区的空气被污染了。</div>,汚れる（よごれる）③[0][自動2]弄脏，污染,,[sound:汚染.mp3],,
<div>恐れる</div>,おそれる,③,<div>[自他動2]害怕，恐惧;担心</div>,△死を恐れる。/怕死。,,,[sound:恐れる.mp3],,
<div>お互いに</div>,おたがいに,[0],[副]彼此，互相,△お互いに助け合う。/互相帮助。,,,[sound:baidu-4cb0c0b9-7860fcb3-8af462fb-da91378f-ee7a72e5.mp3],,
<div>穏やか</div>,おだやか,②,<div>[ナ形]平稳，平静;温和</div>,<div>△穏やかな海/平静的海面</div><div>△態度が穏やかになる。/态度变得温和。</div>,,,[sound:穏やか.mp3],,
<div>落ち着く</div>,おちつく,[0],<div>[自動1]沉着；安定;平静(下来）</div>,<div>△落ち着いた態度/沉着的态度</div><div>△物価が落ち着いた。/物价稳定下来了。</div>,,,[sound:落ち着く.mp3],,
<div>お年玉</div>,おとしだま,[0],<div>[名]新年礼物，压岁钱</div>,△お年玉付年付年賀葉書/有奖贺卡,,,[sound:お年玉.mp3],,
<div>驚かす</div>,おどろかす,④,<div>[他動1]使吃惊;轰动</div>,△友だちを驚かす。/吓唬朋友。,,,[sound:驚かす.mp3],,
鬼,おに,②,<div>[名]魔鬼；冷酷的人；意志顽强的人</div>,<div>△鬼のような人問/冷酷的人</div><div>△仕事の鬼/工作狂</div>,<div>天使（てんし）①[名]天使；温柔可爱的女人</div><div>悪魔(あくま)①[名]恶魔，魔鬼&nbsp;</div>,,[sound:鬼.mp3],,
<div>お昼</div>,おひる,②,[名]白天，白昼;午饭,△お昼の支度をする。/准备午饭。,,,[sound:お昼.mp3],,
<div>off</div>,オフ,①,[名]关掉，停止,,オン（on)①[名]开，开着&nbsp;,,[sound:オフ.mp3],,
お盆,おぽん,②,[名]盂兰盆节,△お盆休み/盂兰盆节假,,,[sound:お盆.mp3],,
<div>思い切る</div>,おもいきる,④,<div>[他動1]断念，死心;下决心</div>,<div>△進学を思い切る。/放弃升学。</div><div>△思い切って会社を辞める。/下决心辞职.</div>,,,[sound:思い切る.mp3],,
<div>思い出</div>,おもいで,[0],[名]回忆，回想,△楽しい思い出/愉快的回忆,,,[sound:思い出.mp3],,
<div>思える</div>,おもえる,③,<div>[自動2]觉得,感到，看上去</div>,<div>△彼の様子が変に思える。/觉得他的样子</div><div>奇怪。</div>,,,[sound:baidu-17dd3d28-86e748ad-99c979fd-d3df711f-a273ebf6.mp3],,
<div>表通り</div>,おもてどおり,④,[名]大街,大马路,大通り（おおどおり）③[名]大街，大马路,,,[sound:表通り.mp3],,
<div>思わず</div>,おもわず,②,<div>[副]不由得，不由自主地</div>,△思わず涙が出た。/禁不住潸然泪下。,,,[sound:思わず.mp3],,
親子,おやこ,①,[名]父母和子女,,,,[sound:親子.mp3],,
<div>親父</div>,おやじ,[0]①,<div>[名](男子在不拘礼节的场合使用）父亲，爸爸;老头</div>,△親父に怒られた。/惹父亲生气了&nbsp;.,お袋(おふくろ）[0][名](男子在不拘礼节的场合使用）母亲，妈妈,,[sound:親父.mp3],,
<div>親指</div>,おやゆび,[0],[名]大拇指,,<div>△人差し指（ひとさしゆび）④[名]食指</div><div>△中指（なかゆび）②[名]中指</div><div>△薬指（くすりゆび）③[名]无名指</div><div>△小指（こゆび）[0] [名]小拇指</div>,,[sound:親指.mp3],,
<div>およそ/おおよそ</div>,およそ/おおよそ,[0],[名·副]大致，大体；凡是，所有，一般来说,<div>△話はおよそわかった。/(你的话）我大致明白了。</div>,,,[sound:およそ.mp3],,
<div>下リる/降りる</div>,おりる,②,<div>[自動2]下降.下来;下</div>,△地下鉄から降りる。/从地铁上下来。,,,[sound:降りる.mp3],,
<div>下ろす/降ろす</div>,おろす,②,<div>[他動1]货下，卸下，使下车(船)</div>,<div>△商品を棚から下ろす。/从货架上把商品拿下来。</div><div>△お金を下ろす。/取钱。</div>,,,[sound:下ろす.mp3],,
お詫び,おわび,[0],[名.自動3]道歉，赔罪,,,,[sound:baidu-2b1b51cb-478a50ef-8222597d-a4d5e306-eaa56410.mp3],,
<div>追われる</div>,おわれる,[0]③,<div>[自動2]被追赶；被催促，被逼</div>,△仕事に追われて休む暇がない。/被工作逼得没有时间休息。&nbsp;,,,[sound:baidu-65fc5649-32ba448c-05eccdfb-1e2e5c16-8a2b8939.mp3],,
<div>〜化</div>,〜か不是课、蚊,,[接尾]……化,<div>△多様化/多样化</div><div>△—般化/一般化</div>,,,,,
<div>課</div>,か不是化、蚊,①,[名](教材的)课;（公司机关的）科,△常業課/销售科&nbsp;,,,[sound:課.mp3],,
蚊,か不是课、化,[0],[名]蚊子&nbsp;,,,,[sound:蚊.mp3],,
<div>carpet</div>,カーベット,①③,[名]地毯,,絨毯（じゅうたん)①[名]地毯，纯毯,,[sound:カーペット.mp3],,
